id,date,ticker,emo_label,senti_label,original,processed,,,,,
101721,2020/3/19,TSLA,anger,bearish,$TSLA who will by car even he is making ??,Tesla who will by car even he is making  [thinking face],,,,,
101722,2020/3/19,TSLA,ambiguous,bearish,"$TSLA let?ôs kill this here again ????

NEW X ISSUED 
X = 400","Tesla let?ôs kill this here again  [winking face]  [face with thermometer] 

NEW X ISSUED 
X = 400",,,,,
101723,2020/3/19,DIS,ambiguous,bearish,"$DIS thanks for the bump up bulls. 
?î• puts loaded","Disney thanks for the bump up bulls. 
 [fire]  puts loaded",,,,,
101724,2020/3/19,DIS,anxiety,bearish,$DIS Whew ?? it?ôs going down niiiiiice!,Disney Whew  [grinning face with sweat]  it?ôs going down niiiiiice!,,,,,
101725,2020/3/19,TSLA,excitement,bearish,"$TSLA what a glorious day, was able to buy back my covered put for a profit, my short position can continue riding lower from 700 ??","Tesla what a glorious day, was able to buy back my covered put for a profit, my short position can continue riding lower from 700  [beaming face with smiling eyes] ",,,,,
101726,2020/3/19,BABA,anxiety,bearish,"$BABA who is holding this stock overnight and be able to sleep? ???ç‚?Ô∏?short shares waiting for Black Friday and also Black Monday, then a green Tuesday.","Alibaba who is holding this stock overnight and be able to sleep?  [man raising hand]  short shares waiting for Black Friday and also Black Monday, then a green Tuesday.",,,,,
101727,2020/3/19,TSLA,belief,bullish,"$TSLA 

I hope these vicious vultures who invest billions in shorting innovative companies undermining their mission will burn soon with their ?í∞! 

Amen???èª","Tesla 

I hope these vicious vultures who invest billions in shorting innovative companies undermining their mission will burn soon with their  [money bag] ! 

Amen [folded hands light skin tone] ",,,,,
101728,2020/3/19,BA,confusion,bearish,"$BA sure it?ôs a great deal
Until they ground flights for CV ??????","Boeing sure it?ôs a great deal
Until they ground flights for CV  [face with tears of joy]   ",,,,,
101729,2020/3/19,TSLA,belief,bullish,$TSLA tomorrow Another 100 $ up we saw a degree of stability. ..its a massive sign Now looking g for futures to open lush green and off we go to 550 ??????????????,Tesla tomorrow Another 100 $ up we saw a degree of stability. ..its a massive sign Now looking g for futures to open lush green and off we go to 550  [folded hands]    [rocket],,,,,
101730,2020/3/19,TSLA,belief,bullish,"$TSLA lets not forget how focused we are on this gem still long equities, using both calls/puts, deploying spreads and hedges to clean up! Don?ôt give up on them okay. ?§Ô?","Tesla lets not forget how focused we are on this gem still long equities, using both calls/puts, deploying spreads and hedges to clean up! Don?ôt give up on them okay.  [red heart] ",,,,,
101731,2020/3/19,TSLA,belief,bullish,"$TSLA the ?? slayer in a ??iest of tapes? Good luck trading the ???? YO bums!   

?§Ô???????","Tesla the  [ewe]  slayer in a  iest of tapes? Good luck trading the  [unicorn]  [crown]  YO bums!   

 [red heart]   [rainbow]  ",,,,,
101733,2020/3/19,TSLA,ambiguous,bullish,$TSLA will buy the dip tomorrow ???èª?ç‚?Ô∏?Tesla will buy the dip tomorrow  [woman raising hand light skin tone],,,,,,
101734,2020/3/19,BA,ambiguous,bearish,$BA Nikki Haley is the BOMB no large company should accept a dime. Anyone over 100 employees.... Ever here of saving for a rainy day ? But if she did it because of Trump she is a loser . ???í•?í•?í•,Boeing Nikki Haley is the BOMB no large company should accept a dime. Anyone over 100 employees.... Ever here of saving for a rainy day ? But if she did it because of Trump she is a loser .  [thinking face]  [collision],,,,,
101735,2020/3/19,BA,confusion,bearish,"$BA hope it goes chapter 11, u wanten buybacks now u pay the prices insted of building buffers??","Boeing hope it goes chapter 11, u wanten buybacks now u pay the prices insted of building buffers [middle finger] ",,,,,
101736,2020/3/19,TSLA,ambiguous,bullish,$TSLA lmaooo. Bears acting like this wasn't going to happen ?§£ it is all good. Everything is priced in now. Bull we will be fine trust me.,Tesla lmaooo. Bears acting like this wasn't going to happen  [rolling on the floor laughing]  it is all good. Everything is priced in now. Bull we will be fine trust me.,,,,,
101737,2020/3/19,TSLA,panic,bullish,$TSLA guys america is about to overtake Italy as the country with the most virus cases ... ?ò± and with even more tests coming back this weekend for the love of god stay away from buying the stock until the cases peak. This coming from a bull since 2016,Tesla guys america is about to overtake Italy as the country with the most virus cases ...  [face screaming in fear]  and with even more tests coming back this weekend for the love of god stay away from buying the stock until the cases peak. This coming from a bull since 2016,,,,,
101738,2020/3/19,TSLA,confusion,bullish,"$TSLA Tonights news ""Fremont to remain open to start building ventilators"". Is that what temporary means for this?  ??","Tesla Tonights news ""Fremont to remain open to start building ventilators"". Is that what temporary means for this?   [tumbler glass] ",,,,,
101739,2020/3/19,TSLA,optimism,bullish,"$TSLA we can see +$500 tomorrow 
?í∞?í∞?????èª???èª

?ò¨?ò¨?ò¨?ò¨?ò¨?ò¨?ò¨?ò¨","Tesla we can see +$500 tomorrow 
 [money bag]   [green heart]  [folded hands light skin tone]  

 [grimacing face]        ",,,,,
101740,2020/3/19,TSLA,disgust,bullish,$TSLA CNBC is the fake media of the history...Future is up now but CNBC has a breaking news future is down 300 points lol ??,Tesla CNBC is the fake media of the history...Future is up now but CNBC has a breaking news future is down 300 points lol  [grinning squinting face],,,,,
101741,2020/3/19,TSLA,belief,bullish,$TSLA no matter what... the rockets ?? have fired up...watch the trajectory...,Tesla no matter what... the rockets  [rocket]  have fired up...watch the trajectory...,,,,,
101742,2020/3/19,MSFT,excitement,bullish,$MSFT The new XBOX looking fire ?î•,Microsoft The new XBOX looking fire  [fire],,,,,
101743,2020/3/20,TSLA,anxiety,bullish,$TSLA bears should be excluded from the $1000 check... they are the enemies of the humanity as well as financial market. They want covid spread n market fall...why Trump is paying them???,Tesla bears should be excluded from the $1000 check... they are the enemies of the humanity as well as financial market. They want covid spread n market fall...why Trump is paying them? [thinking face],,,,,
101744,2020/3/20,TSLA,disgust,bullish,"$TSLA 

CA Governor just killed the State of CA Economy destroying every chance for recovery by ordering 40M Californian to stay home mandatory ! 

History will judge this Thug! 

???πÔ?","Tesla 

CA Governor just killed the State of CA Economy destroying every chance for recovery by ordering 40M Californian to stay home mandatory ! 

History will judge this Thug! 

 [disappointed face]  [frowning face] ",,,,,
101745,2020/3/20,TSLA,belief,bullish,"$TSLA factory shuttered priced in all ready... I?ôm liking it.. let the shorts pile in and let?ôs squeeze????????... still seeing 1,200 sp year end and 3,000 2021... factories will reopen..","Tesla factory shuttered priced in all ready... I?ôm liking it.. let the shorts pile in and let?ôs squeeze [rocket]    ... still seeing 1,200 sp year end and 3,000 2021... factories will reopen..",,,,,
101746,2020/3/20,AMZN,confusion,bullish,"$AMZN $1968 right now, we could open $1980+ and close $2040??","Amazon $1968 right now, we could open $1980+ and close $2040 [thinking face] ",,,,,
101747,2020/3/20,TSLA,ambiguous,bullish,$TSLA Tesla cult status is for real! Join or get run over ! ?êµ,Tesla Tesla cult status is for real! Join or get run over !  [monkey face],,,,,
101748,2020/3/20,HD,amusement,bullish,$HD  this is gonna ride hi today ??Ô∏?Home Depot  this is gonna ride hi today  [person golfing],,,,,,
101749,2020/3/20,AMZN,excitement,bullish,"$AMZN 

LMFAOOOOOO >>>

Everytime u see this guy do the opposite, he has been here for years?§¶?èº?ç‚?Ô∏?,Amazon ",,,,,,
,,,,,,,,,,,
LMFAOOOOOO >>>,,,,,,,,,,,
,,,,,,,,,,,
Everytime u see this guy do the opposite," he has been here for years [man facepalming medium light skin tone] """,,,,,,,,,,
101750,2020/3/20,TSLA,excitement,bullish,$TSLA Exactly as I expected 450$ next stop  600$ lol Bears those puts are burning now?§¶?ç‚?Ô∏?Tesla Exactly as I expected 450$ next stop  600$ lol Bears those puts are burning now [man facepalming],,,,,,
101751,2020/3/20,TSLA,excitement,bullish,$TSLA Looks like another Big Bang in the making ?????í™?èº,Tesla Looks like another Big Bang in the making  [money mouth face]   [flexed biceps medium light skin tone],,,,,
101752,2020/3/20,CCL,excitement,bullish,"$CCL 
Man I hope some bears get their faces ripped off! ?§£?§£?§£?§£?§£?§£??","Carnival 
Man I hope some bears get their faces ripped off!  [rolling on the floor laughing]       [see no evil monkey] ",,,,,
101753,2020/3/20,TSLA,confusion,bullish,$TSLA Any news with this one or just the usual Tesla madness? ??,Tesla Any news with this one or just the usual Tesla madness?  [thinking face],,,,,
101754,2020/3/20,CCL,excitement,bullish,$CCL looks like the 2 day discount ended. ?????î•,Carnival looks like the 2 day discount ended.  [chart increasing]  [raising hands]  [fire],,,,,
101755,2020/3/20,DIS,ambiguous,bullish,"$DIS 
Im doin my bears make money bulls make money PIGS GET SLAUGHTERED DANCE??????","Disney 
Im doin my bears make money bulls make money PIGS GET SLAUGHTERED DANCE [smiling face with horns]   ",,,,,
101756,2020/3/20,TSLA,surprise,bullish,"$TSLA oh boy ????, that 350 bounce back was such strong support ,, in @ 375 let?ôs ride it back to 900","Tesla oh boy  [smiling face with heart eyes]  , that 350 bounce back was such strong support ,, in @ 375 let?ôs ride it back to 900",,,,,
101757,2020/3/20,DIS,optimism,bullish,$DIS did any fool actually believe this was going to collapse? I mean come on. This is going to run through eoq and earnings. The worst is priced in and they?ôll get a pass next couple of quarters. Probably through the year. Chi ching!??,Disney did any fool actually believe this was going to collapse? I mean come on. This is going to run through eoq and earnings. The worst is priced in and they?ôll get a pass next couple of quarters. Probably through the year. Chi ching! [money mouth face],,,,,
101758,2020/3/20,DIS,amusement,bullish,$DIS Idk  whose worse CNN or these BEARS trying to instil all of this fear ?????? I keep buying dips and making money another week or so and these bears will get squeezed ...,Disney Idk  whose worse CNN or these BEARS trying to instil all of this fear  [face with tears of joy]    I keep buying dips and making money another week or so and these bears will get squeezed ...,,,,,
101759,2020/3/20,TSLA,amusement,bullish,$TSLA they use shorts to regain loss. Say good bye?§´,Tesla they use shorts to regain loss. Say good bye [shushing face],,,,,
101760,2020/3/20,LOW,excitement,bullish,$LOW that right i bought it 5 dollars from the bottom ?????öΩ??,Lowe's that right i bought it 5 dollars from the bottom  [sign of the horns]  [OK hand]  [toilet]  [middle finger],,,,,
101761,2020/3/20,WMT,anger,bearish,$WMT can?ôt hold gains. Going to $80 ?§∑?ç‚?Ô∏èü§?Walmart can?ôt hold gains. Going to $80  [man shrugging]  [clown face],,,,,,
101762,2020/3/20,BA,anger,bearish,$BA my 3/27 calls look AWESOME ?§¢,Boeing my 3/27 calls look AWESOME  [nauseated face],,,,,
101763,2020/3/20,AMZN,belief,bullish,"$AMZN to 2500 and beyond. Go amazon. In less than 2 weeks the big squeeze is coming to town, it?ôs the numbers stupid. ?ç∑??????","Amazon to 2500 and beyond. Go amazon. In less than 2 weeks the big squeeze is coming to town, it?ôs the numbers stupid.  [wine glass]  [four leaf clover]  [rocket]  [folded hands] ",,,,,
101764,2020/3/20,TSLA,optimism,bullish,$TSLA  500 strike getting some attention ??,Tesla  500 strike getting some attention  [sign of the horns],,,,,
101765,2020/3/20,TSLA,amusement,bullish,$TSLA are those bears getting roasted ??,Tesla are those bears getting roasted  [face with tears of joy],,,,,
101766,2020/3/20,TSLA,anxiety,bullish,"$TSLA humpdy dumpty sat on a $450 wall, that wall came tumbling down ?ß±","Tesla humpdy dumpty sat on a $450 wall, that wall came tumbling down  [brick] ",,,,,
101767,2020/3/20,TSLA,excitement,bullish,$TSLA Now you know what a Bear trap is you fools. See you at $687. Bouncing off the floor and on it?ôs way back up ?í∞,Tesla Now you know what a Bear trap is you fools. See you at $687. Bouncing off the floor and on it?ôs way back up  [money bag],,,,,
101768,2020/3/20,TSLA,excitement,bullish,$TSLA why is this name continuing to climb! Love it when you see one of your favorite stocks near it?ôs fair market value! Hope you loaded. ??,Tesla why is this name continuing to climb! Love it when you see one of your favorite stocks near it?ôs fair market value! Hope you loaded.  [two hearts],,,,,
101769,2020/3/20,TSLA,ambiguous,bullish,$TSLA will b making electric powered ventilators and GM and FORD announced will be using gasoline bcuz price of gas down. ???§∑?ç‚?Ô∏?Tesla will b making electric powered ventilators and GM and FORD announced will be using gasoline bcuz price of gas down.  [face with tears of joy]  [man shrugging],,,,,,
101770,2020/3/20,CCL,ambiguous,bullish,$CCL Congrats to those who bought at $8 ??,Carnival Congrats to those who bought at $8  [money mouth face],,,,,
